periodo,periodo_fecha,categoria_ramo,prima_neta,var_pct_mom
2025-08,2025-08-01,SOAT,2197547100.0,-9.61911659278899
2025-08,2025-08-01,Salud,3463810638.0,14.318670424150115
2025-08,2025-08-01,Transporte / Navegación,462643911.0,-38.15665683883497
2025-08,2025-08-01,Vida,14091027244.999058,12.612213313668462
2025-09,2025-09-01,Accidentes Personales,579035775.0,-54.638546464216354
2025-09,2025-09-01,Agropecuario,-4379734.0,-100.13203337929615
2025-09,2025-09-01,Asistencias,268001957.0,24.96987431992754
2025-09,2025-09-01,Autos,75509300600.0,2.0562574396091327
2025-09,2025-09-01,Aviación,803298157.0,
2025-09,2025-09-01,Cumplimiento,440552046.0,-15.07098630106869
2025-09,2025-09-01,Daños Materiales,7974933564.189957,-2.7471978203295944
2025-09,2025-09-01,Exequias,464139350.0,25.12171644871193
2025-09,2025-09-01,Hogar,4975899215.0,39.73637397072574
2025-09,2025-09-01,Ingeniería,27807449.0,-64.18828080508925
2025-09,2025-09-01,Manejo / Riesgos Financieros,141056637.06,-59.370662814224694
2025-09,2025-09-01,Otros,2451016996.0,31.492816906506626
2025-09,2025-09-01,PYME / Multiriesgo,6759492484.050071,-2.412842972079321
2025-09,2025-09-01,Responsabilidad Civil,544574736.0,50.759554869488085
2025-09,2025-09-01,SOAT,2242680700.0,2.0538171855338128
2025-09,2025-09-01,Salud,3085665099.0,-10.917038444640292
2025-09,2025-09-01,Transporte / Navegación,513651469.0,11.025230590357872
2025-09,2025-09-01,Vida,13416034309.739124,-4.790232277064755
2025-10,2025-10-01,Accidentes Personales,244580325.0,-57.7607575283237
2025-10,2025-10-01,Asistencias,254343946.0,-5.096235547265049
2025-10,2025-10-01,Autos,72169467768.0,-4.423074780803892
2025-10,2025-10-01,Aviación,641836400.0,-20.099854032156085
2025-10,2025-10-01,Cumplimiento,-209358173.0,-147.52177975357762
2025-10,2025-10-01,Daños Materiales,1897380100.739985,-76.20820179292981
2025-10,2025-10-01,Exequias,370005228.0,-20.28143530601316
2025-10,2025-10-01,Hogar,2090568303.0,-57.98612044436273
2025-10,2025-10-01,Ingeniería,27215093.0,-2.1302061904348024
2025-10,2025-10-01,Manejo / Riesgos Financieros,165635414.0,17.424757496200005
2025-10,2025-10-01,Otros,2171716914.94,-11.39527312604567
2025-10,2025-10-01,PYME / Multiriesgo,5731444047.699917,-15.208958938499773
2025-10,2025-10-01,Responsabilidad Civil,2950824886.92,441.8585718085901
2025-10,2025-10-01,SOAT,2520162800.0,12.372786727954633
2025-10,2025-10-01,Salud,3606259463.0,16.87138258032972
2025-10,2025-10-01,Transporte / Navegación,289759372.0,-43.58832993038709
2025-10,2025-10-01,Vida,15781539525.28833,17.63192580561612
2025-11,2025-11-01,Accidentes Personales,312566485.0,27.797068304656158
2025-11,2025-11-01,Asistencias,355325678.0,39.70282508709681
2025-11,2025-11-01,Autos,82369127572.0,14.13292922817222
2025-11,2025-11-01,Cumplimiento,665391634.9999999,-417.82453269689165
2025-11,2025-11-01,Daños Materiales,2123893617.350001,11.938225583881422
2025-11,2025-11-01,Exequias,419810855.0,13.460790072944583
2025-11,2025-11-01,Hogar,3426428085.0,63.89936076630547
2025-11,2025-11-01,Ingeniería,569111763.0,1991.1622936581552
2025-11,2025-11-01,Manejo / Riesgos Financieros,131774853.0,-20.442826918644343
2025-11,2025-11-01,Otros,2801339891.0,28.991945116262773
2025-11,2025-11-01,PYME / Multiriesgo,6480850820.290028,13.07535703660676
2025-11,2025-11-01,Responsabilidad Civil,1050488984.0,-64.4001584554726
2025-11,2025-11-01,SOAT,2483023900.0,-1.4736706692123236
2025-11,2025-11-01,Salud,3117994099.0,-13.539385310723551
2025-11,2025-11-01,Transporte / Navegación,1520426956.2,424.7205450873216
2025-11,2025-11-01,Vida,15351098969.228258,-2.727494078574111
2025-12,2025-12-01,Accidentes Personales,610486236.0,95.31404206692218
2025-12,2025-12-01,Agropecuario,-18950340.0,
2025-12,2025-12-01,Asistencias,470434746.0,32.395369973796264
2025-12,2025-12-01,Autos,68445397746.0,-16.90406373896467
2025-12,2025-12-01,Aviación,36750000.0,
2025-12,2025-12-01,Cumplimiento,1306500585.9999998,96.35061778316465
2025-12,2025-12-01,Daños Materiales,2302767957.269993,8.422000916560712
2025-12,2025-12-01,Exequias,429352048.0,2.2727361349434316
2025-12,2025-12-01,Hogar,3652302222.0,6.592116670675718
2025-12,2025-12-01,Ingeniería,30203821.0,-94.69281379095304
2025-12,2025-12-01,Manejo / Riesgos Financieros,277407793.0,110.51648830145156
2025-12,2025-12-01,Otros,4067976014.73,45.21536739613008
2025-12,2025-12-01,PYME / Multiriesgo,7889460053.980111,21.734943030628905
2025-12,2025-12-01,Responsabilidad Civil,1565823572.35,49.05663897471197
2025-12,2025-12-01,SOAT,3091677300.0,24.512587252986172
2025-12,2025-12-01,Salud,3645304875.0,16.91185933190569
2025-12,2025-12-01,Transporte / Navegación,678884554.15,-55.34908458563936
2025-12,2025-12-01,Vida,23028984016.568283,50.01521430309699
2026-01,2026-01-01,Accidentes Personales,1586701063.0,159.90775375974243
2026-01,2026-01-01,Asistencias,251087197.0,-46.626562103471834
2026-01,2026-01-01,Autos,63983194297.0,-6.519362288694963
2026-01,2026-01-01,Cumplimiento,241978258.0,-81.47890168646276
2026-01,2026-01-01,Daños Materiales,1821378801.4900053,-20.904805204545674
2026-01,2026-01-01,Exequias,577014391.0,34.39190372745118
2026-01,2026-01-01,Hogar,3406918191.0,-6.718612428125614
2026-01,2026-01-01,Ingeniería,23259407.0,-22.991839343770447
2026-01,2026-01-01,Manejo / Riesgos Financieros,391279645.8,41.048541415705664
2026-01,2026-01-01,Otros,6676886522.0,64.13288814445379
2026-01,2026-01-01,PYME / Multiriesgo,7073647014.640105,-10.340543380132083
2026-01,2026-01-01,Responsabilidad Civil,1181166284.46,-24.565812820961895
2026-01,2026-01-01,SOAT,1898746700.0,-38.58522362602332
2026-01,2026-01-01,Salud,3359313937.0,-7.845460059084908
2026-01,2026-01-01,Transporte / Navegación,1327336051.0,95.51719697937394
2026-01,2026-01-01,Vida,22563120899.610718,-2.0229425519701527
2026-02,2026-02-01,Accidentes Personales,2814308518.0,77.36854052892255
2026-02,2026-02-01,Asistencias,258808074.0,3.074978370960113
2026-02,2026-02-01,Autos,70669559975.0,10.450190478085442
2026-02,2026-02-01,Aviación,28541516.0,
2026-02,2026-02-01,Cumplimiento,1920162456.0,693.5268531439714
2026-02,2026-02-01,Daños Materiales,1854060121.7799819,1.7943175940798861
2026-02,2026-02-01,Exequias,468561362.0,-18.79555010959857
2026-02,2026-02-01,Hogar,3229858234.0,-5.197070991247643
2026-02,2026-02-01,Ingeniería,1484471182.0,6282.240020134649
2026-02,2026-02-01,Manejo / Riesgos Financieros,227140333.0,-41.94936142522955
2026-02,2026-02-01,Otros,3547523580.0,-46.86859559000904
2026-02,2026-02-01,PYME / Multiriesgo,12519614160.380146,76.98952371342101
2026-02,2026-02-01,Responsabilidad Civil,1563284901.87,32.35095874622724
2026-02,2026-02-01,SOAT,1670145600.0,-12.039578528299744
2026-02,2026-02-01,Salud,2830017698.0,-15.756081418001756
2026-02,2026-02-01,Transporte / Navegación,617867990.0,-53.450522982894555
2026-02,2026-02-01,Vida,27138523814.12805,20.2782360422324
2026-03,2026-03-01,Accidentes Personales,717574014.0,-74.50265280403774
2026-03,2026-03-01,Agropecuario,6020364422.0,
2026-03,2026-03-01,Asistencias,429213226.0,65.8422858940637
2026-03,2026-03-01,Autos,70412955546.0,-0.36310460839260594
2026-03,2026-03-01,Aviación,28541516.0,0.0
2026-03,2026-03-01,Cumplimiento,176664372.0,-90.79950910153615
2026-03,2026-03-01,Daños Materiales,5314824833.149935,186.65871029292524
2026-03,2026-03-01,Exequias,455774355.0,-2.728993049153716
2026-03,2026-03-01,Hogar,4187160010.0,29.63912675555531
2026-03,2026-03-01,Ingeniería,97152758.0,-93.45539615871101
2026-03,2026-03-01,Manejo / Riesgos Financieros,193313665.0,-14.892409266653672
2026-03,2026-03-01,Otros,3249337509.99,-8.40547112050486
2026-03,2026-03-01,PYME / Multiriesgo,12541052184.700142,0.1712355033099966
2026-03,2026-03-01,Responsabilidad Civil,852468603.0699999,-45.4694021511832
2026-03,2026-03-01,SOAT,1630048500.0,-2.4008146355623095
2026-03,2026-03-01,Salud,3397602347.0,20.055869240715964
2026-03,2026-03-01,Transporte / Navegación,906511901.0,46.716113420926696
2026-03,2026-03-01,Vida,23842588980.65815,-12.144856721182718
2026-04,2026-04-01,Accidentes Personales,152569308.0,-78.7381782194805
2026-04,2026-04-01,Asistencias,306400480.0,-28.613457964596833
2026-04,2026-04-01,Autos,66978276325.0,-4.8779080417326925
2026-04,2026-04-01,Aviación,560000000.0,1862.0541529749155
2026-04,2026-04-01,Cumplimiento,739278036.9999999,318.4647015301986
2026-04,2026-04-01,Daños Materiales,4034749321.669985,-24.084999067058398
2026-04,2026-04-01,Exequias,545589022.0,19.705950107701863
2026-04,2026-04-01,Hogar,3462536026.0,-17.305858440313106
2026-04,2026-04-01,Ingeniería,-22860289.0,-123.53025222402847
2026-04,2026-04-01,Manejo / Riesgos Financieros,140935845.0,-27.094732283928302
2026-04,2026-04-01,Otros,3674657322.789999,13.089431660834405
2026-04,2026-04-01,PYME / Multiriesgo,9789248786.127167,-21.942364628146006
2026-04,2026-04-01,Responsabilidad Civil,1990451640.31,133.49266273758062
2026-04,2026-04-01,SOAT,1326982600.0,-18.592446789159954
2026-04,2026-04-01,Salud,4370831223.0,28.644578635264285
2026-04,2026-04-01,Transporte / Navegación,797671034.0,-12.006556878065744
2026-04,2026-04-01,Vida,27901396455.634445,17.023350435092954
2026-05,2026-05-01,Accidentes Personales,516949920.0,238.82956328280653
2026-05,2026-05-01,Agropecuario,-38081160.0,
2026-05,2026-05-01,Asistencias,232487254.0,-24.123077744525723
2026-05,2026-05-01,Autos,67809487645.0,1.2410162900679866
2026-05,2026-05-01,Aviación,-427957426.0,-176.42096892857145
2026-05,2026-05-01,Cumplimiento,288359890.99999994,-60.99439228978474
2026-05,2026-05-01,Daños Materiales,3947701665.649953,-2.1574489287974563
2026-05,2026-05-01,Exequias,467286366.0,-14.351948599141718
2026-05,2026-05-01,Hogar,3658526922.0,5.660327994519476
2026-05,2026-05-01,Ingeniería,919191598.0,-4120.909788148348
2026-05,2026-05-01,Manejo / Riesgos Financieros,192735887.0,36.754341665173975
2026-05,2026-05-01,Otros,4667063333.2,27.00676344036652
2026-05,2026-05-01,PYME / Multiriesgo,9213116530.920147,-5.8853571688103905
2026-05,2026-05-01,Responsabilidad Civil,955672441.44,-51.987155975758334
2026-05,2026-05-01,SOAT,1349324900.0,1.6836920092245355
2026-05,2026-05-01,Salud,3956084329.0,-9.48897069778254
2026-05,2026-05-01,Transporte / Navegación,784628640.14,-1.6350592291909716
2026-05,2026-05-01,Vida,29989159677.99985,7.4826477796017254
2026-06,2026-06-01,Accidentes Personales,485860316.0,-6.014045615869323
2026-06,2026-06-01,Agropecuario,-9475200.0,-75.11840500657017
2026-06,2026-06-01,Asistencias,471293622.0,102.71804750207943
2026-06,2026-06-01,Autos,74865856761.0,10.406167869814764
2026-06,2026-06-01,Aviación,526063252.0,-222.9242022780088
2026-06,2026-06-01,Cumplimiento,-751949023.0000001,-360.7675500196386
2026-06,2026-06-01,Daños Materiales,4147335874.919968,5.056973048573754
2026-06,2026-06-01,Exequias,475005266.0,1.6518564549773407
2026-06,2026-06-01,Hogar,4110467152.0,12.353065581732526
2026-06,2026-06-01,Ingeniería,6176731099.0,571.9742774454734
2026-06,2026-06-01,Manejo / Riesgos Financieros,364943571.0,89.34904997739213
2026-06,2026-06-01,Otros,4671127632.48,0.08708472522940269
2026-06,2026-06-01,PYME / Multiriesgo,8829027229.810112,-4.168940008747235
2026-06,2026-06-01,Responsabilidad Civil,569427292.54,-40.416060163669556
2026-06,2026-06-01,SOAT,1490837000.0,10.487622365821615
2026-06,2026-06-01,Salud,4281579786.0,8.227717862684614
2026-06,2026-06-01,Transporte / Navegación,760122099.08,-3.123329917657258
2026-06,2026-06-01,Vida,33082702435.578148,10.315536649890621
2026-07,2026-07-01,Accidentes Personales,626099980.0,28.864193963106043
2026-07,2026-07-01,Asistencias,343044210.0,-27.212210395667103
2026-07,2026-07-01,Autos,77329783734.0,3.2911223882280405
2026-07,2026-07-01,Aviación,4.0,-99.99999923963516
2026-07,2026-07-01,Cumplimiento,556908932.0,-174.06205939042758
2026-07,2026-07-01,Daños Materiales,4065483361.6399775,-1.9736166963224333
2026-07,2026-07-01,Exequias,524915551.0,10.507311933674446
2026-07,2026-07-01,Hogar,3860141450.0,-6.089957485202158
2026-07,2026-07-01,Ingeniería,-204611123.0,-103.31261179611859
2026-07,2026-07-01,Manejo / Riesgos Financieros,333484163.0,-8.62034859630395
2026-07,2026-07-01,Otros,4305623210.74,-7.824757756532241
2026-07,2026-07-01,PYME / Multiriesgo,9572353806.240149,8.419122028758586
2026-07,2026-07-01,Responsabilidad Civil,1473188338.1799998,158.71403732839417
2026-07,2026-07-01,SOAT,155603200.0,-89.56269531813336
2026-07,2026-07-01,Salud,3393043445.0,-20.752534938280377
2026-07,2026-07-01,Transporte / Navegación,996408179.84,31.085279726241954
2026-07,2026-07-01,Vida,30236570005.548145,-8.603083244400212
2026-08,2026-08-01,Accidentes Personales,14539327.0,-97.67779468704025
2026-08,2026-08-01,Asistencias,116005034.0,-66.18364904045458
2026-08,2026-08-01,Autos,39834102058.0,-48.48802087042961
2026-08,2026-08-01,Aviación,2942000.0,73549900.0
2026-08,2026-08-01,Cumplimiento,69214643.0,-87.57164070767678
2026-08,2026-08-01,Daños Materiales,389913336.0,-90.40917644187056
2026-08,2026-08-01,Exequias,19014484.0,-96.37761084353929
2026-08,2026-08-01,Hogar,345045713.0,-91.06131944983518
2026-08,2026-08-01,Ingeniería,69727322.0,-134.0779723886272
2026-08,2026-08-01,Manejo / Riesgos Financieros,19313078.5,-94.20869695092537
2026-08,2026-08-01,Otros,181075584.0,-95.7944396168173
2026-08,2026-08-01,PYME / Multiriesgo,963622201.0,-89.933278475647
2026-08,2026-08-01,Responsabilidad Civil,78638401.0,-94.66202664235375
2026-08,2026-08-01,Salud,2123822944.0,-37.40655024238866
2026-08,2026-08-01,Transporte / Navegación,262373200.0,-73.66810055271415
2026-08,2026-08-01,Vida,9589288580.0,-68.2857924088597
